Code,Name,Weight,Corr_Risk,Corr_Reversion
241,"Изготовление фотографий для документов, 4 шт.",0.00010254237288135594,-0.22276713827190023,-0.004348533730336423
242,Изделия мучные кондитерские,0.012567118644067796,0.04223232703013784,-0.0897704324707108
243,"Икра лососевых рыб, отечественная, кг",0.0006157627118644066,-0.028805671353709882,0.06067026650629636
245,"Йогурт, 125 г",0.001525762711864407,-0.18813966458109438,-0.47240404638105643
246,"Йод, 10 мл",0.00038118644067796606,0.2958707878166603,0.16212918116516498
247,"Какао, кг",0.0006755319148935809,0.21253744409847003,0.06271175861085262
248,"Кальмары мороженые, кг",0.0002397872340425533,-0.312842710951251,-0.5058688685125299
249,"Капуста белокочанная свежая, кг",0.0022477966101694907,0.2094407760443935,0.09518541353300108
250,"Карамель, кг",0.0033935593220338987,0.14931997191279614,0.016457193744264773
251,"Карандаш чернографитный, шт.",0.00039169491525423736,0.005632286298428193,-0.20762925747646194
252,"Картофель, кг",0.00586966101694915,0.20865465561153265,0.21743675473966875
253,"Кастрюля из эмалированной или нержавеющей стали, шт.",0.0017269491525423735,0.12860199699220135,0.1787138479689124
254,"Кексы, рулеты, кг",0.0022911864406779674,0.07602661595446458,-0.5202303354373592
256,"Кетчуп, кг",0.001195254237288135,-0.2688952718697546,-0.2972460117219842
257,"Кинотеатры, билет",0.0006779661016949151,-0.16344621510307017,-0.13697958812724256
258,"Кирпич красный, 1000 шт.",0.0003162711864406778,-0.011364422729981193,0.03443138014960233
259,"Кисломолочные продукты, кг",0.004573728813559323,0.3039922791821254,-0.02210967518675262
260,"Клинический осмотр животного, посещение",0.0002493220338983051,0.29773585002476805,-0.13663503166619342
261,"Книга художественная, шт.",0.000824406779661017,-0.19949693728760864,-0.07268396784613147
263,"Ковер, ковровое покрытие (палас) синтетический, м2",0.0018683050847457632,-0.17554726842286086,0.16303200806902224
264,Ковры и ковровые изделия,0.002173389830508474,-0.17554726842286086,0.16303200806902224
265,"Колбаса вареная, кг",0.003607288135593222,0.19876734564260515,-0.38988625024738277
266,"Колбаса полукопченая и варено-копченая, кг",0.0035996610169491514,-0.251531067907157,-0.3571956578878874
267,"Колбаса сырокопченая, кг",0.0007338983050847352,0.07695153966997141,0.044463227419149834
268,Колбасные изделия,0.013587118644067801,-0.18081012853968226,-0.19829118950765715
269,Колбасные изделия и продукты из мяса и птицы,0.020765254237288137,-0.3112586094825429,-0.13907917566687017
270,Колбасы вареные,0.003607288135593222,0.19876734564260515,-0.38988625024738277
271,"Колготки детские, шт.",0.0006252542372881355,-0.08053142485838549,0.174677148635332
272,"Колготки женские эластичные, шт.",0.0019668085106382977,0.14648066866844883,0.18876655838180334
273,"Кольцо обручальное золотое, грамм",0.005885762711864406,0.06934505175792127,-0.24231849437267075
274,"Коляска для новорожденного, шт.",0.0011430508474576276,-0.3338230307674464,-0.32467237000764326
275,"Комбинезон (костюм) утепленный для детей дошкольного возраста, шт.",0.000593050847457627,0.052520950781026365,0.16152110916877851
276,"Комбинезон утепленный для детей до одного года, шт.",0.0006147457627118641,-0.009989344163428471,0.5076888480055595
277,"Комбинированные анальгетики, 10 таблеток",0.0003755555555555556,-0.2681591958874214,-0.28217246028914117
280,"Комплект постельного белья полутораспальный из хлопчатобумажной ткани, комплект",0.0034430508474576262,-0.14203126299492122,-0.2569207649913971
281,"Комплект столовых приборов, комплект на 1 человека",0.0013845762711864407,-0.2699019258648586,-0.4138912894534669
282,"Компьютер персональный переносной (ноутбук), шт.",0.002276440677966092,0.13481409761253088,0.2223731976349129
283,"Компьютер планшетный, шт.",0.00139271186440678,0.011575166081227627,-0.10062315679641547
284,Консервы мясные,0.0006522033898305082,0.17611831275629816,-0.07002322726736246
285,"Консервы мясные для детского питания, кг",0.00016489361702127657,0.08832442336587447,-0.17681389454486407
286,"Консервы мясные, 350 г",0.0005208474576271189,0.049363400383385096,-0.1826228611918602
287,Консервы овощные,0.004246271186440678,0.13378065610555698,0.01779756407194464
288,"Консервы овощные для детского питания, кг",0.00019694915254237294,-0.10129562331515626,-0.3251764104927506
289,Консервы рыбные,0.0012537288135593214,-0.052980670188923495,-0.2049418784927756
290,"Консервы рыбные в томатном соусе, 350 г",0.00036728813559322037,0.059453706770538114,-0.20004636457750474
291,"Консервы рыбные натуральные и с добавлением масла, 350 г",0.0008864406779661013,-0.13224144955316183,-0.25258788590620174
292,"Консервы томатные, кг",0.0011191525423728816,0.09970061456129442,0.08271809700722145
293,Консервы фруктово-ягодные,0.0030620338983050853,0.5127604042735665,0.09900937052238498
294,"Консервы фруктово-ягодные для детского питания, кг",0.00030322033898305076,0.08000691760149826,-0.6781828376816776
295,"Конструктор детский пластмассовый, набор",0.0010869491525423627,-0.35409265916883537,-0.21781984998043072
296,"Конфеты мягкие, глазированные шоколадом, кг",0.00479220338983051,-0.0392270323401458,-0.012923437850356946
