item_code,item_rosstat,item_name,weight_vertical,forecast_value,product_name,2026-04-27,2026-05-25,weekly_fact_index,used_weekly_fact,blended_value,model_contribution_pp,blended_contribution_pp,contribution_delta_pp,method,status
107,9324,"Абонентская плата при комбинированной системе оплаты услуг местной телефонной связи, месяц",0.00022,99.931659,,,,,False,99.931659,-1.5035020000000827e-05,-1.5035020000000827e-05,0.0,ets_additive_trend,ok
1070,4407,"Трикотажный головной убор для взрослых, шт.",0.00057,99.144031,,,,,False,99.144031,-0.000487902330000001,-0.000487902330000001,0.0,ets_additive_trend,ok
1071,5310,"Крем детский, 100 г (100 мл)",0.00137,99.949516,,,,,False,99.949516,-6.916307999999631e-05,-6.916307999999631e-05,0.0,ets_additive_trend,ok
1072,5404,"Чемодан, шт.",0.00108,97.538143,,,,,False,97.538143,-0.0026588055599999945,-0.0026588055599999945,0.0,ets_additive_trend,ok
1073,6509,"Бумага офисная, упаковка 500 листов",0.00015,100.719798,,,,,False,100.719798,0.00010796969999999958,0.00010796969999999958,0.0,ets_additive_trend,ok
1074,7106,"Смарт-часы, шт.",0.00085,98.258526,,,,,False,98.258526,-0.001480252899999997,-0.001480252899999997,0.0,ets_additive_trend,ok
1075,7353,"Коньки, пара",0.00035,100.703613,,,,,False,100.703613,0.0002462645500000015,0.0002462645500000015,0.0,ets_additive_trend,ok
1076,7404,"Гипсокартон, м2",0.00075,100.35386,,,,,False,100.35386,0.0002653949999999981,0.0002653949999999981,0.0,ets_additive_trend,ok
1077,7709,"Кресло детское автомобильное, шт.",0.00056,99.158656,,,,,False,99.158656,-0.00047115264000000364,-0.00047115264000000364,0.0,ets_additive_trend,ok
1078,8006,"Соска (пустышка) детская, шт.",6e-05,99.27631,,,,,False,99.27631,-4.342140000000029e-05,-4.342140000000029e-05,0.0,ets_additive_trend,ok
1079,8007,"Бутылочка для кормления, шт.",0.00066,100.333592,,,,,False,100.333592,0.0002201707199999973,0.0002201707199999973,0.0,ets_additive_trend,ok
1083,9536,"Поездка на отдых на Черноморское побережье России и в Крым, поездка",0.00205,119.297925,,,,,False,119.297925,0.039560746250000015,0.039560746250000015,0.0,ets_additive_trend,ok
1086,1306,"Горошек зеленый консервированный, кг",0.00081,102.66,,,,,False,102.66,0.002154599999999997,0.002154599999999997,0.0,seasonal_naive_12,fallback_short_history
1087,2632,"Перец сладкий свежий, кг",0.00266,94.56,,,,,False,94.56,-0.014470399999999994,-0.014470399999999994,0.0,seasonal_naive_12,fallback_short_history
1088,6436,"Робот-пылесос, шт.",0.00116,99.24,,,,,False,99.24,-0.0008816000000000059,-0.0008816000000000059,0.0,seasonal_naive_12,fallback_short_history
109,6606,"Авторучка шариковая, шт.",0.00063,101.635839,,,,,False,101.635839,0.0010305785700000028,0.0010305785700000028,0.0,ets_additive_trend,ok
1091,8039,"Валосердин, 25 мл",0.00033,100.84,,,,,False,100.84,0.0002772000000000011,0.0002772000000000011,0.0,seasonal_naive_12,fallback_short_history
1094,8040,"Диклофенак, 15 мл",0.00038,99.96,,,,,False,99.96,-1.5200000000002377e-05,-1.5200000000002377e-05,0.0,seasonal_naive_12,fallback_short_history
1095,8033,"Кардиомагнил, 100 таблеток",0.0004,105.48,,,,,False,105.48,0.0021920000000000017,0.0021920000000000017,0.0,seasonal_naive_12,fallback_short_history
