date,Item_code,Name,Weight,Prediction,Contribution,Method,Parent
2026-08-01,327,"Куртка для детей дошкольного возраста с верхом из плащевых тканей утепленная, шт.",0.00088,0.9642014970499896,0.0008484973174039908,native,29
2026-08-01,328,"Куртка для детей школьного возраста с верхом из плащевых тканей утепленная, шт.",0.00084,0.5431168357906342,0.00045621814206413274,native,29
2026-08-01,329,"Куртка женская без утеплителя (ветровка), шт.",0.00271,0.6854286816950698,0.001857511727393639,native,29
2026-08-01,330,"Куртка мужская без утеплителя (ветровка), шт.",0.00269,0.42488237202698004,0.0011429335807525763,native,29
2026-08-01,331,"Куртка мужская из натуральной кожи, шт.",0.00068,0.3622252895929535,0.00024631319692320844,native,29
2026-08-01,332,"Куртка мужская с верхом из плащевых тканей утепленная, шт.",0.00192,0.5544208573346388,0.0010644880460825065,native,29
2026-08-01,333,"Куры охлажденные и мороженые, кг",0.00958,1.640669326924804,0.015717612151939623,native,26
2026-08-01,334,"Ламинат, м2",0.00167,0.43137867880969205,0.0007204023936121858,native,38
2026-08-01,335,"Лампа электрическая осветительная, шт.",0.00019,0.523282541460584,9.942368287751095e-05,native,51
2026-08-01,336,"Лампа энергосберегающая, шт.",0.00022,-1.6491971317678615,-0.00036282336898892955,native,51
2026-08-01,337,"Левомеколь, мазь, 40 г",0.00041,0.23327328420750557,9.564204652507728e-05,native,21
2026-08-01,338,"Легковой автомобиль импортный подержанный, шт.",0.01012,0.0872169035126733,0.0008826350635482539,native,17
2026-08-01,339,"Легковой автомобиль иностранной марки новый, шт.",0.00959,-0.6516688888888891,-0.006249504644444446,insufficient_training_rows,17
2026-08-01,340,"Легковой автомобиль отечественный новый, шт.",0.00753,0.35791463023774744,0.0026950971656902385,native,17
2026-08-01,341,"Лечебный массаж, сеанс",0.00013,0.4265269036628232,5.544849747616701e-05,native,22
2026-08-01,342,"Лечение кариеса, пломба",0.00221,0.7811695293143811,0.0017263846597847824,native,22
2026-08-01,343,"Лимоны, кг",0.00185,3.8492687456882146,0.007121147179523197,native,33
2026-08-01,345,"Линолеум, м2",0.00085,0.5679155214006975,0.0004827281931905928,native,38
2026-08-01,346,"Лопата садовая, шт.",0.00015,0.539337213478915,8.090058202183723e-05,native,54
2026-08-01,347,"Лоперамид, 2 мг, 10 капсул (таблеток)",0.00036,0.164404214628846,5.918551726638456e-05,native,21
2026-08-01,349,"Лук репчатый, кг",0.00236,-14.612988111655877,-0.03448665194350787,native,33
2026-08-01,350,"Майка, футболка женская бельевая, шт.",0.00079,0.5067971279451842,0.0004003697310766955,native,43
2026-08-01,351,"Майка, футболка мужская бельевая, шт.",0.00151,0.8225337865462858,0.0012420260176848918,native,43
2026-08-01,352,"Майонез, кг",0.00223,-1.1536317345058167,-0.0025725987679479714,native,53
2026-08-01,354,"Макаронные изделия из пшеничной муки высшего сорта, кг",0.00382,0.10886964219904638,0.0004158820332003572,native,18
2026-08-01,355,"Маникюр,услуга",0.0057,0.7281636046015962,0.004150532546229099,native,12
2026-08-01,357,"Маргарин, кг",0.0008,-0.0004567726846862463,-3.654181477489971e-07,native,19
2026-08-01,358,"Масло оливковое, л",0.00257,-0.43594342647095996,-0.001120374606030367,native,19
2026-08-01,359,"Масло подсолнечное, кг",0.00543,0.6098020323691041,0.0033112250357642354,native,19
2026-08-01,360,"Масло сливочное, кг",0.00872,0.3750429498926923,0.003270374523064277,native,19
2026-08-01,362,"Матрас детский, шт.",0.00051,0.306412771626606,0.00015627051352956907,native,20
2026-08-01,363,"Машина стиральная автоматическая, шт.",0.0019,0.06758885982525696,0.00012841883366798823,native,51
2026-08-01,365,"Мёд пчелиный натуральный, кг",0.00469,0.49273887276473083,0.0023109453132665876,native,53
2026-08-01,369,"Металлочерепица, м2",0.00052,0.705141652378056,0.0003666736592365891,native,38
2026-08-01,370,"Метамизол натрия (Анальгин отечественный), 500 мг, 10 таблеток",0.00036,0.6773042881602623,0.00024382954373769445,native,21
2026-08-01,373,"Миксер, блендер, шт.",0.00176,-0.3345534557343457,-0.0005888140820924484,native,51
2026-08-01,374,"Мойка из нержавеющей стали для кухни, шт.",0.00182,0.5097731900494484,0.0009277872058899961,native,38
2026-08-01,375,"Мойка легкового автомобиля, услуга",0.00529,0.1148130522102746,0.0006073610461923527,native,12
2026-08-01,378,"Молоко питьевое цельное пастеризованное 2,5-3,2% жирности, л",0.00302,0.6535385153711191,0.00197368631642078,native,24
2026-08-01,379,"Молоко питьевое цельное стерилизованное 2,5-3,2% жирности, л",0.00232,0.24555429729831463,0.00056968596973209,native,24
2026-08-01,380,"Молоко сгущенное с сахаром, 400 г",0.00113,0.4498981209648092,0.0005083848766902344,native,24
