Code,Day,Region_code,Item_code,MoM,YoY,Calc,Date
25040070650,04/01/25 00:00:00,7,650,99.230003,105.99,0,2025-04-01
25040070651,04/01/25 00:00:00,7,651,103.89,108.34,0,2025-04-01
25040070652,04/01/25 00:00:00,7,652,101.95,108.39,0,2025-04-01
25040070653,04/01/25 00:00:00,7,653,100.23,99.07,0,2025-04-01
25040070654,04/01/25 00:00:00,7,654,99.57,106.84,0,2025-04-01
25040070655,04/01/25 00:00:00,7,655,101.08,109.56,0,2025-04-01
25040070659,04/01/25 00:00:00,7,659,100.8,93.779999,0,2025-04-01
25040070660,04/01/25 00:00:00,7,660,101.12,101.6,0,2025-04-01
25040070661,04/01/25 00:00:00,7,661,100.09,107.16,0,2025-04-01
25040070663,04/01/25 00:00:00,7,663,100.0,133.34,0,2025-04-01
25040070664,04/01/25 00:00:00,7,664,100.0,133.33,0,2025-04-01
25040070665,04/01/25 00:00:00,7,665,100.0,106.34,0,2025-04-01
25040070666,04/01/25 00:00:00,7,666,100.0,104.96,0,2025-04-01
25040070675,04/01/25 00:00:00,7,675,106.62,116.86,0,2025-04-01
25040070678,04/01/25 00:00:00,7,678,100.0,116.49,0,2025-04-01
25040070679,04/01/25 00:00:00,7,679,100.0,100.0,0,2025-04-01
25040070690,04/01/25 00:00:00,7,690,101.53,107.49,0,2025-04-01
25040070691,04/01/25 00:00:00,7,691,100.0,100.0,0,2025-04-01
25040070692,04/01/25 00:00:00,7,692,100.0,110.8,0,2025-04-01
25040070694,04/01/25 00:00:00,7,694,102.53,103.01,0,2025-04-01
25040070695,04/01/25 00:00:00,7,695,100.0,106.78,0,2025-04-01
25040070697,04/01/25 00:00:00,7,697,100.2,119.11,0,2025-04-01
25040070698,04/01/25 00:00:00,7,698,97.059998,110.91,0,2025-04-01
25040070699,04/01/25 00:00:00,7,699,97.120003,119.98,0,2025-04-01
25040070701,04/01/25 00:00:00,7,701,98.010002,109.92,0,2025-04-01
25040070703,04/01/25 00:00:00,7,703,97.900002,109.33,0,2025-04-01
25040070704,04/01/25 00:00:00,7,704,101.42,121.44,0,2025-04-01
25040070706,04/01/25 00:00:00,7,706,102.96,115.92,0,2025-04-01
25040070710,04/01/25 00:00:00,7,710,100.73,118.95,0,2025-04-01
25040070711,04/01/25 00:00:00,7,711,100.04,107.43,0,2025-04-01
25040070712,04/01/25 00:00:00,7,712,97.160004,102.98,0,2025-04-01
25040070714,04/01/25 00:00:00,7,714,100.0,110.25,0,2025-04-01
25040070716,04/01/25 00:00:00,7,716,102.18,108.89,0,2025-04-01
25040070717,04/01/25 00:00:00,7,717,101.89,112.58,0,2025-04-01
25040070718,04/01/25 00:00:00,7,718,98.309998,100.32,0,2025-04-01
25040070721,04/01/25 00:00:00,7,721,100.17,109.47,0,2025-04-01
25040070722,04/01/25 00:00:00,7,722,98.660004,108.48,0,2025-04-01
25040070723,04/01/25 00:00:00,7,723,96.709999,108.36,0,2025-04-01
25040070726,04/01/25 00:00:00,7,726,93.550003,105.65,0,2025-04-01
25040070727,04/01/25 00:00:00,7,727,100.0,102.3,0,2025-04-01
25040070728,04/01/25 00:00:00,7,728,100.05,105.89,0,2025-04-01
25040070729,04/01/25 00:00:00,7,729,101.85,107.09,0,2025-04-01
25040070730,04/01/25 00:00:00,7,730,101.56,111.9,0,2025-04-01
25040070731,04/01/25 00:00:00,7,731,99.720001,112.26,0,2025-04-01
25040070734,04/01/25 00:00:00,7,734,105.3,126.95,0,2025-04-01
25040070735,04/01/25 00:00:00,7,735,103.06,85.809998,0,2025-04-01
25040070740,04/01/25 00:00:00,7,740,101.09,106.61,0,2025-04-01
25040070741,04/01/25 00:00:00,7,741,94.860001,75.510002,0,2025-04-01
25040070742,04/01/25 00:00:00,7,742,95.879997,91.220001,0,2025-04-01
25040070743,04/01/25 00:00:00,7,743,98.629997,94.75,0,2025-04-01
25040070744,04/01/25 00:00:00,7,744,100.0,108.88,0,2025-04-01
25040070745,04/01/25 00:00:00,7,745,100.0,108.88,0,2025-04-01
25040070746,04/01/25 00:00:00,7,746,100.0,109.06,0,2025-04-01
25040070747,04/01/25 00:00:00,7,747,100.0,109.06,0,2025-04-01
25040070748,04/01/25 00:00:00,7,748,102.4,113.25,0,2025-04-01
25040070750,04/01/25 00:00:00,7,750,102.25,110.75,0,2025-04-01
25040070751,04/01/25 00:00:00,7,751,100.13,108.51,0,2025-04-01
25040070753,04/01/25 00:00:00,7,753,107.31,119.27,0,2025-04-01
25040070754,04/01/25 00:00:00,7,754,91.440002,80.43,0,2025-04-01
25040070786,04/01/25 00:00:00,7,786,103.94,111.23,0,2025-04-01
25040070795,04/01/25 00:00:00,7,795,101.54,110.81,0,2025-04-01
25040070809,04/01/25 00:00:00,7,809,100.04,98.099998,0,2025-04-01
25040070851,04/01/25 00:00:00,7,851,101.23,117.62,0,2025-04-01
25040070958,04/01/25 00:00:00,7,958,102.33,108.4,0,2025-04-01
25040070959,04/01/25 00:00:00,7,959,100.94,114.23,0,2025-04-01
25040070960,04/01/25 00:00:00,7,960,100.23,108.12,0,2025-04-01
25040070961,04/01/25 00:00:00,7,961,102.73,100.27,0,2025-04-01
25040070962,04/01/25 00:00:00,7,962,100.09,102.16,0,2025-04-01
25040070963,04/01/25 00:00:00,7,963,99.209999,102.33,0,2025-04-01
25040070964,04/01/25 00:00:00,7,964,96.970001,100.29,0,2025-04-01
25040070965,04/01/25 00:00:00,7,965,95.830002,96.459999,0,2025-04-01
25040070966,04/01/25 00:00:00,7,966,100.0,99.660004,0,2025-04-01
25040070968,04/01/25 00:00:00,7,968,98.580002,95.269997,0,2025-04-01
25040070970,04/01/25 00:00:00,7,970,99.489998,123.36,0,2025-04-01
25040070971,04/01/25 00:00:00,7,971,89.190002,108.36,0,2025-04-01
25040070972,04/01/25 00:00:00,7,972,102.77,118.34,0,2025-04-01
25040070973,04/01/25 00:00:00,7,973,101.3,119.09,0,2025-04-01
25040070976,04/01/25 00:00:00,7,976,102.54,107.14,0,2025-04-01
25040070977,04/01/25 00:00:00,7,977,99.360001,103.77,0,2025-04-01
25040070978,04/01/25 00:00:00,7,978,99.830002,110.06,0,2025-04-01
25040070979,04/01/25 00:00:00,7,979,102.09,114.23,0,2025-04-01
25040070980,04/01/25 00:00:00,7,980,98.989998,110.44,0,2025-04-01
25040070981,04/01/25 00:00:00,7,981,99.080002,106.69,0,2025-04-01
25040070982,04/01/25 00:00:00,7,982,98.809998,96.370003,0,2025-04-01
25040070983,04/01/25 00:00:00,7,983,102.12,110.74,0,2025-04-01
25040070984,04/01/25 00:00:00,7,984,104.96,101.51,0,2025-04-01
25040070985,04/01/25 00:00:00,7,985,96.32,88.160004,0,2025-04-01
25040070987,04/01/25 00:00:00,7,987,100.17,99.339996,0,2025-04-01
25040070993,04/01/25 00:00:00,7,993,100.64,99.82,0,2025-04-01
25040070994,04/01/25 00:00:00,7,994,101.15,119.41,0,2025-04-01
25040070995,04/01/25 00:00:00,7,995,101.3,124.12,0,2025-04-01
25040070996,04/01/25 00:00:00,7,996,100.17,99.769997,0,2025-04-01
25040070997,04/01/25 00:00:00,7,997,94.669998,117.09,0,2025-04-01
25040070999,04/01/25 00:00:00,7,999,104.52,109.93,0,2025-04-01
25040071000,04/01/25 00:00:00,7,1000,105.02,118.51,0,2025-04-01
25040071001,04/01/25 00:00:00,7,1001,100.0,102.75,0,2025-04-01
25040071002,04/01/25 00:00:00,7,1002,106.32,106.32,0,2025-04-01
25040071003,04/01/25 00:00:00,7,1003,100.0,106.04,0,2025-04-01
25040071004,04/01/25 00:00:00,7,1004,119.35,,0,2025-04-01
25040071005,04/01/25 00:00:00,7,1005,108.01,,0,2025-04-01
25040071006,04/01/25 00:00:00,7,1006,101.34,,0,2025-04-01
25040071007,04/01/25 00:00:00,7,1007,100.0,,0,2025-04-01
25040071008,04/01/25 00:00:00,7,1008,100.0,,0,2025-04-01
25040071009,04/01/25 00:00:00,7,1009,100.0,98.790001,0,2025-04-01
25040071011,04/01/25 00:00:00,7,1011,79.589996,76.169998,0,2025-04-01
25040071012,04/01/25 00:00:00,7,1012,100.0,113.63,0,2025-04-01
25040071013,04/01/25 00:00:00,7,1013,101.69,103.07,0,2025-04-01
25040071014,04/01/25 00:00:00,7,1014,101.77,108.35,0,2025-04-01
25040071020,04/01/25 00:00:00,7,1020,100.52,123.72,0,2025-04-01
25040071024,04/01/25 00:00:00,7,1024,100.89,103.87,0,2025-04-01
25040071025,04/01/25 00:00:00,7,1025,100.78,111.37,0,2025-04-01
25040071030,04/01/25 00:00:00,7,1030,103.07,112.73,0,2025-04-01
25040071032,04/01/25 00:00:00,7,1032,97.480003,105.65,0,2025-04-01
25040071035,04/01/25 00:00:00,7,1035,99.239998,99.089996,0,2025-04-01
25040071037,04/01/25 00:00:00,7,1037,101.47,108.78,0,2025-04-01
25040071038,04/01/25 00:00:00,7,1038,101.86,106.94,0,2025-04-01
25040071039,04/01/25 00:00:00,7,1039,106.37,120.26,0,2025-04-01
25040071040,04/01/25 00:00:00,7,1040,101.99,125.76,0,2025-04-01
25040071041,04/01/25 00:00:00,7,1041,101.35,122.55,0,2025-04-01
25040071042,04/01/25 00:00:00,7,1042,104.87,116.5,0,2025-04-01
25040071043,04/01/25 00:00:00,7,1043,92.220001,110.59,0,2025-04-01
25040071045,04/01/25 00:00:00,7,1045,101.32,110.03,0,2025-04-01
25040071046,04/01/25 00:00:00,7,1046,100.0,109.11,0,2025-04-01
25040071048,04/01/25 00:00:00,7,1048,97.910004,101.8,0,2025-04-01
25040071049,04/01/25 00:00:00,7,1049,102.12,129.50999,0,2025-04-01
25040071050,04/01/25 00:00:00,7,1050,102.64,107.27,0,2025-04-01
25040071051,04/01/25 00:00:00,7,1051,101.39,104.22,0,2025-04-01
25040071054,04/01/25 00:00:00,7,1054,100.63,118.78,0,2025-04-01
25040071055,04/01/25 00:00:00,7,1055,99.589996,107.15,0,2025-04-01
25040071060,04/01/25 00:00:00,7,1060,109.04,96.129997,0,2025-04-01
25040071063,04/01/25 00:00:00,7,1063,100.17,94.169998,0,2025-04-01
25040071064,04/01/25 00:00:00,7,1064,102.12,113.9,0,2025-04-01
25040071065,04/01/25 00:00:00,7,1065,71.620003,88.860001,0,2025-04-01
25040071066,04/01/25 00:00:00,7,1066,99.860001,118.53,0,2025-04-01
25040071067,04/01/25 00:00:00,7,1067,100.19,101.71,0,2025-04-01
25040071068,04/01/25 00:00:00,7,1068,94.57,112.06,0,2025-04-01
25040071069,04/01/25 00:00:00,7,1069,99.830002,102.77,0,2025-04-01
25040071070,04/01/25 00:00:00,7,1070,100.0,102.17,0,2025-04-01
25040071071,04/01/25 00:00:00,7,1071,106.45,113.69,0,2025-04-01
25040071072,04/01/25 00:00:00,7,1072,98.580002,87.110001,0,2025-04-01
25040071073,04/01/25 00:00:00,7,1073,99.459999,104.42,0,2025-04-01
25040071074,04/01/25 00:00:00,7,1074,100.92,85.339996,0,2025-04-01
25040071075,04/01/25 00:00:00,7,1075,100.05,97.629997,0,2025-04-01
25040071076,04/01/25 00:00:00,7,1076,100.0,112.35,0,2025-04-01
25040071077,04/01/25 00:00:00,7,1077,101.41,108.52,0,2025-04-01
25040071078,04/01/25 00:00:00,7,1078,102.01,105.85,0,2025-04-01
25040071079,04/01/25 00:00:00,7,1079,102.22,96.980003,0,2025-04-01
25040071083,04/01/25 00:00:00,7,1083,106.47,88.739998,0,2025-04-01
25040071086,04/01/25 00:00:00,7,1086,101.02,110.12,0,2025-04-01
25040071087,04/01/25 00:00:00,7,1087,92.870003,69.709999,0,2025-04-01
25040071088,04/01/25 00:00:00,7,1088,95.639999,82.360001,0,2025-04-01
25040071091,04/01/25 00:00:00,7,1091,99.470001,115.39,0,2025-04-01
25040071094,04/01/25 00:00:00,7,1094,99.510002,95.809998,0,2025-04-01
25040071095,04/01/25 00:00:00,7,1095,93.980003,101.23,0,2025-04-01
25040071097,04/01/25 00:00:00,7,1097,96.959999,115.9,0,2025-04-01
25040071099,04/01/25 00:00:00,7,1099,101.47,97.239998,0,2025-04-01
25040071100,04/01/25 00:00:00,7,1100,99.959999,117.44,0,2025-04-01
25040071101,04/01/25 00:00:00,7,1101,100.12,99.849998,0,2025-04-01
25040071105,04/01/25 00:00:00,7,1105,106.51122,126.54975,1,2025-04-01
25050070101,05/01/25 00:00:00,7,101,100.0,100.73,0,2025-05-01
25050070103,05/01/25 00:00:00,7,103,100.0,104.47,0,2025-05-01
25050070104,05/01/25 00:00:00,7,104,100.0,115.67,0,2025-05-01
25050070106,05/01/25 00:00:00,7,106,100.0,105.9,0,2025-05-01
25050070107,05/01/25 00:00:00,7,107,100.0,104.34,0,2025-05-01
25050070109,05/01/25 00:00:00,7,109,100.0,103.42,0,2025-05-01
25050070112,05/01/25 00:00:00,7,112,100.17,103.18,0,2025-05-01
25050070113,05/01/25 00:00:00,7,113,99.900002,104.18,0,2025-05-01
25050070115,05/01/25 00:00:00,7,115,104.11,120.13,0,2025-05-01
25050070116,05/01/25 00:00:00,7,116,99.139999,109.7,0,2025-05-01
25050070117,05/01/25 00:00:00,7,117,100.01,113.2,0,2025-05-01
25050070118,05/01/25 00:00:00,7,118,105.67,105.67,0,2025-05-01
25050070119,05/01/25 00:00:00,7,119,99.949997,113.16,0,2025-05-01
25050070120,05/01/25 00:00:00,7,120,99.550003,105.52,0,2025-05-01
25050070121,05/01/25 00:00:00,7,121,86.470001,91.769997,0,2025-05-01
25050070122,05/01/25 00:00:00,7,122,102.55,94.040001,0,2025-05-01
25050070123,05/01/25 00:00:00,7,123,99.400002,106.38,0,2025-05-01
25050070124,05/01/25 00:00:00,7,124,96.32,114.77,0,2025-05-01
25050070126,05/01/25 00:00:00,7,126,101.95,113.58,0,2025-05-01
25050070130,05/01/25 00:00:00,7,130,100.74,110.51,0,2025-05-01
25050070131,05/01/25 00:00:00,7,131,100.63,110.41,0,2025-05-01
25050070132,05/01/25 00:00:00,7,132,100.0,117.65,0,2025-05-01
25050070134,05/01/25 00:00:00,7,134,99.900002,110.2,0,2025-05-01
25050070135,05/01/25 00:00:00,7,135,99.690002,101.05,0,2025-05-01
25050070136,05/01/25 00:00:00,7,136,97.589996,103.1,0,2025-05-01
25050070137,05/01/25 00:00:00,7,137,100.15,104.14,0,2025-05-01
25050070138,05/01/25 00:00:00,7,138,96.029999,103.94,0,2025-05-01
25050070139,05/01/25 00:00:00,7,139,99.879997,106.3,0,2025-05-01
25050070141,05/01/25 00:00:00,7,141,103.08,102.88,0,2025-05-01
25050070142,05/01/25 00:00:00,7,142,100.24,112.24,0,2025-05-01
25050070143,05/01/25 00:00:00,7,143,100.11,107.53,0,2025-05-01
25050070144,05/01/25 00:00:00,7,144,99.75,107.64,0,2025-05-01
25050070145,05/01/25 00:00:00,7,145,101.54,111.35,0,2025-05-01
25050070146,05/01/25 00:00:00,7,146,101.02,112.27,0,2025-05-01
25050070147,05/01/25 00:00:00,7,147,103.08,113.71,0,2025-05-01
25050070149,05/01/25 00:00:00,7,149,98.720001,107.73,0,2025-05-01
25050070150,05/01/25 00:00:00,7,150,101.05,97.629997,0,2025-05-01
25050070152,05/01/25 00:00:00,7,152,98.230003,108.14,0,2025-05-01
25050070154,05/01/25 00:00:00,7,154,100.39,102.86,0,2025-05-01
25050070155,05/01/25 00:00:00,7,155,100.2,103.89,0,2025-05-01
25050070156,05/01/25 00:00:00,7,156,97.82,105.69,0,2025-05-01
25050070158,05/01/25 00:00:00,7,158,101.6,110.0,0,2025-05-01
25050070162,05/01/25 00:00:00,7,162,100.0,112.5,0,2025-05-01
25050070164,05/01/25 00:00:00,7,164,101.91,103.69,0,2025-05-01
25050070165,05/01/25 00:00:00,7,165,97.400002,108.9,0,2025-05-01
25050070166,05/01/25 00:00:00,7,166,98.980003,106.74,0,2025-05-01
25050070167,05/01/25 00:00:00,7,167,101.36,81.870003,0,2025-05-01
25050070171,05/01/25 00:00:00,7,171,97.510002,112.77,0,2025-05-01
25050070172,05/01/25 00:00:00,7,172,100.0,105.97,0,2025-05-01
25050070173,05/01/25 00:00:00,7,173,100.0,105.88,0,2025-05-01
25050070174,05/01/25 00:00:00,7,174,100.0,107.21,0,2025-05-01
25050070181,05/01/25 00:00:00,7,181,100.09,106.87,0,2025-05-01
25050070182,05/01/25 00:00:00,7,182,100.05,109.57,0,2025-05-01
25050070184,05/01/25 00:00:00,7,184,100.0,109.87,0,2025-05-01
25050070185,05/01/25 00:00:00,7,185,100.0,109.9,0,2025-05-01
25050070189,05/01/25 00:00:00,7,189,100.0,113.14,0,2025-05-01
25050070195,05/01/25 00:00:00,7,195,100.0,101.58,0,2025-05-01
25050070196,05/01/25 00:00:00,7,196,101.07,99.839996,0,2025-05-01
25050070197,05/01/25 00:00:00,7,197,100.0,95.470001,0,2025-05-01
25050070198,05/01/25 00:00:00,7,198,100.09,114.15,0,2025-05-01
25050070203,05/01/25 00:00:00,7,203,100.25,101.36,0,2025-05-01
25050070204,05/01/25 00:00:00,7,204,96.440002,100.41,0,2025-05-01
25050070205,05/01/25 00:00:00,7,205,100.03,101.28,0,2025-05-01
25050070206,05/01/25 00:00:00,7,206,99.650002,103.91,0,2025-05-01
25050070207,05/01/25 00:00:00,7,207,100.0,100.83,0,2025-05-01
25050070208,05/01/25 00:00:00,7,208,100.01,119.26,0,2025-05-01
25050070209,05/01/25 00:00:00,7,209,100.65,107.37,0,2025-05-01
25050070210,05/01/25 00:00:00,7,210,102.31,,0,2025-05-01
25050070211,05/01/25 00:00:00,7,211,100.0,100.0,0,2025-05-01
25050070212,05/01/25 00:00:00,7,212,100.0,100.0,0,2025-05-01
25050070213,05/01/25 00:00:00,7,213,100.69,105.98,0,2025-05-01
25050070214,05/01/25 00:00:00,7,214,102.02,117.43,0,2025-05-01
25050070216,05/01/25 00:00:00,7,216,100.75,118.04,0,2025-05-01
25050070218,05/01/25 00:00:00,7,218,100.0,103.7,0,2025-05-01
25050070221,05/01/25 00:00:00,7,221,100.2,104.67,0,2025-05-01
25050070223,05/01/25 00:00:00,7,223,99.110001,109.11,0,2025-05-01
25050070228,05/01/25 00:00:00,7,228,100.0,140.03,0,2025-05-01
25050070229,05/01/25 00:00:00,7,229,100.0,100.0,0,2025-05-01
25050070230,05/01/25 00:00:00,7,230,100.0,100.0,0,2025-05-01
25050070231,05/01/25 00:00:00,7,231,101.73,109.03,0,2025-05-01
25050070232,05/01/25 00:00:00,7,232,100.79,100.84,0,2025-05-01
25050070233,05/01/25 00:00:00,7,233,98.919998,111.69,0,2025-05-01
25050070234,05/01/25 00:00:00,7,234,100.26,108.86,0,2025-05-01
25050070236,05/01/25 00:00:00,7,236,100.15,110.87,0,2025-05-01
25050070237,05/01/25 00:00:00,7,237,99.07,108.86,0,2025-05-01
25050070238,05/01/25 00:00:00,7,238,100.0,108.5,0,2025-05-01
25050070239,05/01/25 00:00:00,7,239,100.0,117.81,0,2025-05-01
25050070240,05/01/25 00:00:00,7,240,100.0,111.39,0,2025-05-01
25050070241,05/01/25 00:00:00,7,241,100.0,111.59,0,2025-05-01
25050070243,05/01/25 00:00:00,7,243,99.339996,117.97,0,2025-05-01
25050070245,05/01/25 00:00:00,7,245,100.29,110.08,0,2025-05-01
25050070246,05/01/25 00:00:00,7,246,100.32,96.889999,0,2025-05-01
25050070247,05/01/25 00:00:00,7,247,100.89,126.14,0,2025-05-01
25050070248,05/01/25 00:00:00,7,248,101.12,110.72,0,2025-05-01
25050070249,05/01/25 00:00:00,7,249,110.62,155.52,0,2025-05-01
25050070250,05/01/25 00:00:00,7,250,99.059998,102.86,0,2025-05-01
25050070251,05/01/25 00:00:00,7,251,102.5,114.35,0,2025-05-01
25050070252,05/01/25 00:00:00,7,252,107.11,215.17,0,2025-05-01
25050070253,05/01/25 00:00:00,7,253,98.540001,92.959999,0,2025-05-01
25050070254,05/01/25 00:00:00,7,254,100.41,109.01,0,2025-05-01
25050070256,05/01/25 00:00:00,7,256,101.95,108.87,0,2025-05-01
25050070257,05/01/25 00:00:00,7,257,100.0,109.77,0,2025-05-01
25050070258,05/01/25 00:00:00,7,258,104.32,115.18,0,2025-05-01
25050070259,05/01/25 00:00:00,7,259,99.699997,117.76,0,2025-05-01
25050070260,05/01/25 00:00:00,7,260,100.0,106.06,0,2025-05-01
25050070261,05/01/25 00:00:00,7,261,100.17,102.16,0,2025-05-01
25050070263,05/01/25 00:00:00,7,263,100.37,106.54,0,2025-05-01
25050070265,05/01/25 00:00:00,7,265,100.58,99.0,0,2025-05-01
25050070266,05/01/25 00:00:00,7,266,96.970001,92.239998,0,2025-05-01
25050070267,05/01/25 00:00:00,7,267,96.489998,108.84,0,2025-05-01
25050070271,05/01/25 00:00:00,7,271,100.0,107.5,0,2025-05-01
25050070272,05/01/25 00:00:00,7,272,103.67,122.72,0,2025-05-01
25050070273,05/01/25 00:00:00,7,273,95.529999,102.94,0,2025-05-01
25050070274,05/01/25 00:00:00,7,274,101.73,102.17,0,2025-05-01
25050070275,05/01/25 00:00:00,7,275,99.660004,111.93,0,2025-05-01
25050070276,05/01/25 00:00:00,7,276,98.919998,100.45,0,2025-05-01
25050070280,05/01/25 00:00:00,7,280,99.349998,102.99,0,2025-05-01
25050070281,05/01/25 00:00:00,7,281,101.6,110.79,0,2025-05-01
25050070282,05/01/25 00:00:00,7,282,96.419998,88.190002,0,2025-05-01
25050070283,05/01/25 00:00:00,7,283,93.739998,78.940002,0,2025-05-01
25050070285,05/01/25 00:00:00,7,285,99.699997,107.67,0,2025-05-01
25050070286,05/01/25 00:00:00,7,286,96.599998,101.32,0,2025-05-01
25050070288,05/01/25 00:00:00,7,288,102.87,101.62,0,2025-05-01
25050070290,05/01/25 00:00:00,7,290,101.32,117.53,0,2025-05-01
25050070291,05/01/25 00:00:00,7,291,101.49,111.95,0,2025-05-01
25050070292,05/01/25 00:00:00,7,292,102.32,114.25,0,2025-05-01
25050070294,05/01/25 00:00:00,7,294,99.080002,101.26,0,2025-05-01
25050070295,05/01/25 00:00:00,7,295,101.68,99.779999,0,2025-05-01
25050070296,05/01/25 00:00:00,7,296,100.04,117.85,0,2025-05-01
25050070298,05/01/25 00:00:00,7,298,99.550003,112.25,0,2025-05-01
25050070301,05/01/25 00:00:00,7,301,104.65,115.12,0,2025-05-01
25050070302,05/01/25 00:00:00,7,302,104.09,118.2,0,2025-05-01
25050070303,05/01/25 00:00:00,7,303,100.18,112.28,0,2025-05-01
25050070304,05/01/25 00:00:00,7,304,100.89,111.51,0,2025-05-01
25050070305,05/01/25 00:00:00,7,305,100.14,95.989998,0,2025-05-01
25050070306,05/01/25 00:00:00,7,306,101.98,98.309998,0,2025-05-01
25050070307,05/01/25 00:00:00,7,307,99.580002,87.739998,0,2025-05-01
25050070309,05/01/25 00:00:00,7,309,100.46,114.42,0,2025-05-01
25050070310,05/01/25 00:00:00,7,310,100.31,132.06,0,2025-05-01
25050070311,05/01/25 00:00:00,7,311,100.79,136.71001,0,2025-05-01
25050070312,05/01/25 00:00:00,7,312,97.830002,103.78,0,2025-05-01
25050070313,05/01/25 00:00:00,7,313,100.0,110.95,0,2025-05-01
25050070314,05/01/25 00:00:00,7,314,100.48,113.08,0,2025-05-01
25050070315,05/01/25 00:00:00,7,315,98.25,113.51,0,2025-05-01
25050070316,05/01/25 00:00:00,7,316,105.6,111.3,0,2025-05-01
25050070319,05/01/25 00:00:00,7,319,103.55,98.980003,0,2025-05-01
25050070320,05/01/25 00:00:00,7,320,99.150002,94.940002,0,2025-05-01
25050070322,05/01/25 00:00:00,7,322,100.72,111.48,0,2025-05-01
25050070323,05/01/25 00:00:00,7,323,99.989998,97.830002,0,2025-05-01
25050070324,05/01/25 00:00:00,7,324,100.0,100.0,0,2025-05-01
25050070325,05/01/25 00:00:00,7,325,100.01,99.349998,0,2025-05-01
25050070326,05/01/25 00:00:00,7,326,99.82,111.27,0,2025-05-01
25050070327,05/01/25 00:00:00,7,327,98.800003,98.099998,0,2025-05-01
25050070328,05/01/25 00:00:00,7,328,98.980003,102.54,0,2025-05-01
25050070329,05/01/25 00:00:00,7,329,95.379997,95.940002,0,2025-05-01
25050070330,05/01/25 00:00:00,7,330,97.68,101.04,0,2025-05-01
25050070331,05/01/25 00:00:00,7,331,100.02,103.89,0,2025-05-01
25050070332,05/01/25 00:00:00,7,332,99.029999,96.309998,0,2025-05-01
25050070333,05/01/25 00:00:00,7,333,102.63,105.73,0,2025-05-01
25050070334,05/01/25 00:00:00,7,334,99.910004,103.19,0,2025-05-01
25050070335,05/01/25 00:00:00,7,335,100.15,114.72,0,2025-05-01
25050070336,05/01/25 00:00:00,7,336,104.86,85.720001,0,2025-05-01
25050070337,05/01/25 00:00:00,7,337,103.81,114.94,0,2025-05-01
25050070338,05/01/25 00:00:00,7,338,99.900002,102.97,0,2025-05-01
25050070339,05/01/25 00:00:00,7,339,100.0,104.45,0,2025-05-01
25050070340,05/01/25 00:00:00,7,340,100.0,105.45,0,2025-05-01
25050070341,05/01/25 00:00:00,7,341,100.0,108.78,0,2025-05-01
25050070342,05/01/25 00:00:00,7,342,100.0,114.58,0,2025-05-01
25050070343,05/01/25 00:00:00,7,343,99.269997,145.17999,0,2025-05-01
25050070345,05/01/25 00:00:00,7,345,100.0,109.31,0,2025-05-01
25050070346,05/01/25 00:00:00,7,346,100.0,111.42,0,2025-05-01
25050070347,05/01/25 00:00:00,7,347,98.970001,130.09,0,2025-05-01
25050070349,05/01/25 00:00:00,7,349,108.15,182.12,0,2025-05-01
25050070350,05/01/25 00:00:00,7,350,95.730003,94.410004,0,2025-05-01
25050070351,05/01/25 00:00:00,7,351,100.0,94.550003,0,2025-05-01
25050070352,05/01/25 00:00:00,7,352,100.16,120.48,0,2025-05-01
25050070354,05/01/25 00:00:00,7,354,101.24,108.75,0,2025-05-01
25050070355,05/01/25 00:00:00,7,355,100.0,108.79,0,2025-05-01
25050070357,05/01/25 00:00:00,7,357,102.66,122.2,0,2025-05-01
25050070358,05/01/25 00:00:00,7,358,100.04,98.57,0,2025-05-01
25050070359,05/01/25 00:00:00,7,359,100.0,126.27,0,2025-05-01
25050070360,05/01/25 00:00:00,7,360,98.400002,126.64,0,2025-05-01
25050070362,05/01/25 00:00:00,7,362,100.0,109.01,0,2025-05-01
25050070363,05/01/25 00:00:00,7,363,98.410004,109.99,0,2025-05-01
25050070365,05/01/25 00:00:00,7,365,100.0,112.27,0,2025-05-01
25050070369,05/01/25 00:00:00,7,369,100.0,104.24,0,2025-05-01
25050070370,05/01/25 00:00:00,7,370,98.839996,105.42,0,2025-05-01
25050070373,05/01/25 00:00:00,7,373,93.419998,106.5,0,2025-05-01
25050070374,05/01/25 00:00:00,7,374,100.2,109.95,0,2025-05-01
25050070375,05/01/25 00:00:00,7,375,100.0,114.58,0,2025-05-01
25050070378,05/01/25 00:00:00,7,378,100.02,115.27,0,2025-05-01
25050070379,05/01/25 00:00:00,7,379,101.75,124.94,0,2025-05-01
25050070380,05/01/25 00:00:00,7,380,101.2,119.88,0,2025-05-01
25050070381,05/01/25 00:00:00,7,381,98.190002,97.879997,0,2025-05-01
25050070382,05/01/25 00:00:00,7,382,117.8,98.870003,0,2025-05-01
25050070384,05/01/25 00:00:00,7,384,99.809998,110.75,0,2025-05-01
25050070386,05/01/25 00:00:00,7,386,100.0,123.86,0,2025-05-01
25050070388,05/01/25 00:00:00,7,388,100.31,115.31,0,2025-05-01
25050070389,05/01/25 00:00:00,7,389,97.959999,105.16,0,2025-05-01
25050070390,05/01/25 00:00:00,7,390,98.019997,107.13,0,2025-05-01
25050070393,05/01/25 00:00:00,7,393,100.54,110.78,0,2025-05-01
25050070395,05/01/25 00:00:00,7,395,100.07,109.44,0,2025-05-01
25050070396,05/01/25 00:00:00,7,396,101.5,101.5,0,2025-05-01
