Item_code,Item_name,Component,Subcomponent,Avg_weight,Observations,Freeze_months,PSI_pct,Weighted_PSI_pct,Mean_MoM,Mean_abs_MoM_pct,Freeze_spell_count,Max_freeze_spell,Avg_freeze_spell,Weighted_abs_MoM_pct,Avg_thaw_abs_move_pct,Is_education
983,"Бумажные носовые платки, упаковка 10 шт.",Непродовольственные товары,Другие непродовольственные товары,0.00045758620689653106,58,5,8.620689655172415,7.045968349661208,101.00120660344828,2.5101727068965527,5,1,1.0,0.001191191510689608,1.116000200000002,False
962,Крем для рук,Непродовольственные товары,Парфюмерно-косметические товары,0.0014791428571428573,70,6,8.571428571428571,11.126134827119953,100.54342869999999,2.4097141571428575,2,4,3.0,0.003292396931857144,0.17999999999999972,False
963,"Бритвенные станки одноразовые, шт.",Непродовольственные товары,Галантерея,0.001277428571428571,70,6,8.571428571428571,7.749944084097521,100.70385688571429,2.099571685714286,5,2,1.2,0.002852224540142857,0.5760003999999981,False
272,"Колготки женские эластичные, шт.",Непродовольственные товары,Другие непродовольственные товары,0.0019668085106382977,94,8,8.51063829787234,7.761791432280398,100.61627664893615,1.736489308510638,8,1,1.0,0.003314597693829788,1.0950000000000006,False
578,"Свинина бескостная, кг",Продовольственные товары,Мясопродукты,0.0017394915254237292,118,10,8.47457627118644,4.574685764396373,100.281864279661,1.030678093220339,7,2,1.4285714285714286,0.0020926570332203383,1.3500008571428574,False
373,"Миксер, блендер, шт.",Непродовольственные товары,Электротовары и другие бытовые приборы,0.0011023728813559222,118,10,8.47457627118644,7.556888068880757,100.18550836440676,3.1036441779661015,6,4,1.6666666666666667,0.003783431535593196,2.308333166666666,False
136,"Блузка для девочек школьного возраста, шт.",Непродовольственные товары,Одежда и белье,0.0008986440677966099,118,10,8.47457627118644,6.79932101093927,100.51347451694916,1.196355991525424,8,2,1.25,0.0012709398877966101,0.575000124999999,False
718,"Чайник, шт.",Непродовольственные товары,Другие непродовольственные товары,0.0007813559322033901,118,10,8.47457627118644,8.622559652928414,100.12788161864407,1.1636438050847457,10,1,1.0,0.0008661184425423727,1.8689989999999994,False
402,"Напитки газированные, л",Продовольственные товары,Другие продовольственные товары,0.002665593220338982,118,9,7.627118644067797,5.827557703312776,100.66296593220338,1.4441527118644069,8,2,1.125,0.004008724096271187,1.4375007500000034,False
538,"Пряники, кг",Продовольственные товары,Кондитерские изделия,0.001845084745762712,118,9,7.627118644067797,5.539224692265295,100.55144055932203,1.3556780847457632,7,2,1.2857142857142858,0.00272621198322034,0.6242855714285704,False
561,"Рыба соленая, маринованная, копченая, кг",Продовольственные товары,Рыбопродукты,0.0015508474576271182,118,9,7.627118644067797,5.278688524590166,101.07644072033898,2.2884745338983055,7,2,1.2857142857142858,0.0034311702613559324,3.4999998571428597,False
142,"Брюки для детей школьного возраста из полушерстяных тканей, шт.",Непродовольственные товары,Одежда и белье,0.0010937288135593214,118,9,7.627118644067797,7.84131411746475,100.45135584745762,1.125762796610169,7,2,1.2857142857142858,0.0013105340152542368,1.0028571428571422,False
502,"Полуботинки мужские с верхом из искусственной кожи, пара",Непродовольственные товары,"Обувь кожаная, текстильная и комбинированная",0.0009040677966101695,118,9,7.627118644067797,6.8522684664416955,100.50194921186444,0.997372822033898,9,1,1.0,0.0009293821835593217,0.8844443333333314,False
285,"Консервы мясные для детского питания, кг",Продовольственные товары,Мясопродукты,0.00016489361702127657,94,7,7.446808510638298,4.580645161290324,100.49744679787234,2.1912766063829787,4,4,1.75,0.0004213851008510637,1.5725004999999967,False
404,"Национальные сыры и брынза, кг",Продовольственные товары,Сыр,0.007928644067796588,118,8,6.779661016949152,7.121785416533048,100.60398298305084,1.1699153220338983,6,2,1.3333333333333333,0.008878381101101679,1.003332499999999,False
189,"Газовое моторное топливо, л",Непродовольственные товары,Топливо моторное,0.00395457627118644,118,8,6.779661016949152,6.484656266072348,100.58813587288134,4.646949042372882,7,2,1.1428571428571428,0.018695077584322036,3.1371425714285714,False
660,"Тушь для ресниц, шт.",Непродовольственные товары,Парфюмерно-косметические товары,0.0013866101694915253,118,8,6.779661016949152,6.050605060506052,100.44991516101696,1.8477119576271182,7,2,1.1428571428571428,0.0027862815201694915,1.2714288571428531,False
138,"Ботинки, полуботинки для детей дошкольного возраста, пара",Непродовольственные товары,"Обувь кожаная, текстильная и комбинированная",0.001234576271186441,118,8,6.779661016949152,6.919275123558482,100.36635611016949,1.2407625338983053,7,2,1.1428571428571428,0.0015251887623728816,1.1471422857142852,False
147,"Бумага туалетная, рулон",Непродовольственные товары,Другие непродовольственные товары,0.0011559322033898307,118,8,6.779661016949152,7.148093841642228,100.87847466101695,1.9530507627118632,6,3,1.3333333333333333,0.0022359312377966093,1.0283331666666673,False
488,"Подгузники детские бумажные (памперсы), 10 шт.",Непродовольственные товары,Другие непродовольственные товары,0.0009172881355932206,118,8,6.779661016949152,5.96821877309682,100.14432217796609,1.9977117203389831,7,2,1.1428571428571428,0.001974502421101696,0.46285642857142967,False
1032,"Кроссовые туфли для взрослых, пара",Непродовольственные товары,"Обувь кожаная, текстильная и комбинированная",0.004203913043478261,46,3,6.521739130434782,5.46075085324232,100.19173956521742,1.4799995652173918,3,1,1.0,0.006406654600869565,1.3233313333333332,False
560,"Рыба охлажденная и мороженая разделанная лососевых пород, кг",Продовольственные товары,Рыбопродукты,0.0021622033898305083,118,7,5.932203389830509,6.01238535705887,100.76135604237287,1.2549151440677964,5,2,1.4,0.0026372634221186434,0.669999199999998,False
169,Вода минеральная и питьевая,Продовольственные товары,Другие продовольственные товары,0.0021610169491525426,118,7,5.932203389830509,5.925490196078432,100.67254242372879,1.2774575762711862,6,2,1.1666666666666667,0.0027441981988983047,1.4283338333333333,False
751,"Юбка женская из полушерстяных или смесовых тканей, шт.",Непродовольственные товары,Одежда и белье,0.001989491525423729,118,7,5.932203389830509,5.524791276196967,100.65296608474578,0.9092373050847458,5,2,1.4,0.0018019458099152541,0.6400008000000014,False
735,"Щетка зубная, шт.",Непродовольственные товары,Галантерея,0.001814915254237288,118,7,5.932203389830509,6.2710123272319755,100.68186441525425,1.7949152457627124,6,2,1.1666666666666667,0.0030664084901694927,1.0033338333333337,False
741,"Электропылесос напольный, шт.",Непродовольственные товары,Электротовары и другие бытовые приборы,0.0016042372881355925,118,7,5.932203389830509,5.224511357633388,99.9253391355932,2.6802542542372882,4,4,1.75,0.0047318441405084745,3.2899995000000004,False
306,"Костюм спортивный для детей школьного возраста, шт.",Непродовольственные товары,Трикотажные изделия,0.0015006779661016951,118,7,5.932203389830509,6.996837587531058,100.4768643983051,1.199745771186441,5,3,1.4,0.0017350390125423728,2.373999600000002,False
357,"Маргарин, кг",Продовольственные товары,Масло и жиры,0.001179152542372881,118,7,5.932203389830509,4.9805950840879705,100.77542369491526,1.5835593559322036,6,2,1.1666666666666667,0.0020655051145762717,1.0650003333333373,False
704,"Халат женский, шт.",Непродовольственные товары,Одежда и белье,0.0011603389830508479,118,7,5.932203389830509,6.0984516505988875,100.83593224576273,1.129830466101695,7,1,1.0,0.0013139126653389833,0.7683341666666669,False
471,"Печь микроволновая, шт.",Непродовольственные товары,Электротовары и другие бытовые приборы,0.0010061016949152542,118,7,5.932203389830509,7.2523584905660385,100.32813546610167,3.1196609745762713,6,2,1.1666666666666667,0.0027411948139830513,2.2383336666666693,False
1071,"Крем детский, 100 г (100 мл)",Непродовольственные товары,Парфюмерно-косметические товары,0.0019358823529411762,34,2,5.88235294117647,4.831358249772107,100.77500038235293,1.7867643235294128,2,1,1.0,0.003488796264411766,2.944999000000003,False
961,"Пена для бритья, 200 мл",Непродовольственные товары,Парфюмерно-косметические товары,0.0009497142857142853,70,4,5.714285714285714,6.453068592057765,100.90328552857143,2.166143042857143,3,2,1.3333333333333333,0.0019340273012857143,1.6233326666666652,False
314,"Креветки мороженые неразделанные, кг",Продовольственные товары,Рыбопродукты,0.0004210638297872342,94,5,5.319148936170213,5.2046488125315795,100.58138294680852,1.6173404574468082,5,1,1.0,0.0007378745028723401,1.342000200000001,False
786,"Поездка на отдых в Турцию, поездка",Услуги,,0.0010048275862068966,58,3,5.172413793103448,7.000686341798216,103.94034522413791,13.221379258620688,2,2,1.5,0.014612794872241378,33.38999999999999,False
266,"Колбаса полукопченая и варено-копченая, кг",Продовольственные товары,Мясопродукты,0.0035996610169491514,118,6,5.084745762711865,4.9204256521329715,100.396271059322,1.9313560593220342,5,2,1.2,0.00782314957745763,1.1780006000000014,False
352,"Майонез, кг",Продовольственные товары,Другие продовольственные товары,0.0030708474576271187,118,6,5.084745762711865,5.453140523236559,100.76161009322034,1.805678042372882,4,2,1.5,0.005580376503813562,1.4050000000000011,False
363,"Машина стиральная автоматическая, шт.",Непродовольственные товары,Электротовары и другие бытовые приборы,0.0022084745762711855,118,6,5.084745762711865,5.0575594781274,100.27974561864409,2.7311016694915247,4,2,1.5,0.006221425370932202,2.727499999999999,False
484,"Плита бытовая, шт.",Непродовольственные товары,Электротовары и другие бытовые приборы,0.002163559322033899,118,6,5.084745762711865,6.141793967880922,100.31211864406778,2.1075423728813565,5,2,1.2,0.0043820255334745765,1.3820006000000036,False
716,"Чай черный байховый пакетированный, 25 пакетиков",Продовольственные товары,"Чай, кофе, какао",0.0019203389830508481,118,6,5.084745762711865,5.079435127978815,100.27025437288137,1.728389694915255,6,1,1.0,0.0034708852734745776,0.7749998333333347,False
620,"Сыры плавленые, кг",Продовольственные товары,Сыр,0.0013986440677966098,118,6,5.084745762711865,4.804895782840524,100.56957622881357,1.2850000423728811,6,1,1.0,0.0019452669867796608,1.0733341666666665,False
381,"Монитор для настольного компьютера, шт.",Непродовольственные товары,Персональные компьютеры,0.0006272881355932102,118,6,5.084745762711865,6.322615509321635,100.1870336779661,1.956356152542372,5,2,1.2,0.0009571738944067681,1.0640001999999982,False
994,"Хлоргексидин, 100 мл",Непродовольственные товары,Медицинские товары,0.0004081818181818181,22,1,4.545454545454546,4.788418708240536,99.14636431818181,2.39999931818182,1,1,1.0,0.0009717270050000009,1.1500000000000057,False
965,"Моноблок, шт.",Непродовольственные товары,Персональные компьютеры,0.0006517142857142686,70,3,4.285714285714286,3.309951775537132,99.91599982857143,2.6380001714285712,3,1,1.0,0.0017229587121427989,3.956667666666666,False
585,"Смартфон, шт.",Непродовольственные товары,Средства связи,0.003720508474576271,118,5,4.23728813559322,3.762926518154071,99.45440698305086,1.8947457288135592,4,2,1.25,0.00725650575881356,0.9599995000000021,False
697,"Филе рыбное, кг",Продовольственные товары,Рыбопродукты,0.002666440677966102,118,5,4.23728813559322,3.925120772946859,100.65008455084745,1.4168646016949147,5,1,1.0,0.0038835769317796622,0.8879998,False
593,"Соль поваренная пищевая, кг",Продовольственные товары,Другие продовольственные товары,0.0011350847457627117,118,5,4.23728813559322,4.591608182768405,100.61516952542374,1.7424575932203388,5,1,1.0,0.0019851439816101694,0.5859988000000016,False
323,"Крупы овсяная и перловая, кг",Продовольственные товары,Макаронные и крупяные изделия,0.0005267796610169491,118,5,4.23728813559322,5.759330759330759,100.45313572881355,1.4468642711864408,5,1,1.0,0.0007118253448305087,1.2059987999999975,False
595,"Сорочка верхняя для мальчиков дошкольного возраста, шт.",Непродовольственные товары,Одежда и белье,0.0005066101694915253,118,5,4.23728813559322,4.248912679826029,100.66406776271185,1.3052542711864408,5,1,1.0,0.0006194016994067798,1.3400000000000034,False
982,"Бумажные столовые салфетки, упаковка 10 шт.",Непродовольственные товары,Другие непродовольственные товары,0.0017579310344827583,58,2,3.4482758620689653,4.354648881914477,100.70379289655173,2.1748277931034483,2,1,1.0,0.003948920896551724,2.1550005,False
985,"Наушники беспроводные, шт.",Непродовольственные товары,Средства связи,0.0016517241379310345,58,2,3.4482758620689653,3.5073068893528188,99.69689691379311,3.2948275689655167,2,1,1.0,0.005138874079482758,2.7500004999999987,False
970,"Сливки питьевые, л",Продовольственные товары,Молоко и молочная продукция,0.0010893103448275656,58,2,3.4482758620689653,3.418803418803325,100.84103431034482,1.9475863793103456,2,1,1.0,0.0023169828132758165,1.5849995000000021,False
978,"Дезодорант, 50 мл",Непродовольственные товары,Парфюмерно-косметические товары,0.0010813793103448275,58,2,3.4482758620689653,3.7627551020408165,101.00258627586207,3.6936206206896545,2,1,1.0,0.0038782826281034475,1.0100024999999988,False
694,"Фарш мясной, кг",Продовольственные товары,Мясопродукты,0.011612033898305082,118,4,3.389830508474576,3.54249682532732,100.47788144915253,1.046016855932203,4,1,1.0,0.012101811044067795,0.9450002500000032,False
599,"Сосиски, сардельки, кг",Продовольственные товары,Мясопродукты,0.005646271186440678,118,4,3.389830508474576,2.9432954102002227,100.32881351694917,1.8584746186440684,4,1,1.0,0.011299407667033898,0.3450004999999976,False
296,"Конфеты мягкие, глазированные шоколадом, кг",Продовольственные товары,Кондитерские изделия,0.00479220338983051,118,4,3.389830508474576,4.076183065714082,100.45466094915253,2.066525491525424,3,2,1.3333333333333333,0.010133779893644066,1.1766649999999998,False
311,"Кофе натуральный растворимый, кг",Продовольственные товары,"Чай, кофе, какао",0.004735423728813558,118,4,3.389830508474576,3.5434339095887473,100.54991541525426,1.9739828898305094,4,1,1.0,0.009205376486016955,1.51750075,False
559,"Рыба мороженая разделанная (кроме лососевых пород), кг",Продовольственные товары,Рыбопродукты,0.004166271186440678,118,4,3.389830508474576,2.931125666164924,100.52364409322037,1.1268643813559331,4,1,1.0,0.004875128853813563,0.43499925000000417,False
577,"Свинина (кроме бескостного мяса), кг",Продовольственные товары,Мясопродукты,0.00361406779661017,118,4,3.389830508474576,1.6695586924916752,100.40677961864407,1.3628813983050836,3,2,1.3333333333333333,0.005297274907288133,1.5633329999999954,False
469,"Печень говяжья, свиная, кг",Продовольственные товары,Мясопродукты,0.002806271186440678,118,4,3.389830508474576,1.9840550824424714,100.47644058474576,2.0903390762711864,4,1,1.0,0.00608246034618644,2.349999000000004,False
726,"Шампунь, 250 мл",Непродовольственные товары,Парфюмерно-косметические товары,0.0025891525423728805,118,4,3.389830508474576,4.431788426289607,100.56813554237286,2.4174576779661003,4,1,1.0,0.0050962542579661,1.1025004999999979,False
734,"Шоколад, кг",Продовольственные товары,Кондитерские изделия,0.0019952542372881354,118,4,3.389830508474576,2.064220183486239,100.5245765762712,2.1366098644067795,3,2,1.3333333333333333,0.0050851578849152555,1.0200006666666657,False
447,"Орехи, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.001658813559322034,118,4,3.389830508474576,2.232553387146214,100.20398305084744,1.7743220338983057,4,1,1.0,0.003344507552118644,0.8949999999999996,False
618,"Сухофрукты, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.0015593220338983047,118,4,3.389830508474576,2.5543478260869574,100.4816101440678,2.0938135847457633,4,1,1.0,0.003439828847118644,0.4675009999999986,False
283,"Компьютер планшетный, шт.",Непродовольственные товары,Персональные компьютеры,0.00139271186440678,118,4,3.389830508474576,4.192527686503588,99.5714406016949,1.895339059322034,4,1,1.0,0.002363781452457627,0.7175000000000011,False
380,"Молоко сгущенное с сахаром, 400 г",Продовольственные товары,Молоко и молочная продукция,0.001166271186440678,118,4,3.389830508474576,2.7248946374073535,100.6497458220339,1.7297457033898305,4,1,1.0,0.0020436922232203395,1.7000005000000016,False
291,"Консервы рыбные натуральные и с добавлением масла, 350 г",Продовольственные товары,Рыбопродукты,0.0008864406779661013,118,4,3.389830508474576,2.6481835564053546,100.73084755084746,1.287627025423729,4,1,1.0,0.0012689159968644064,0.8975000000000009,False
286,"Консервы мясные, 350 г",Продовольственные товары,Мясопродукты,0.0005208474576271189,118,4,3.389830508474576,4.1653107712333215,100.51720350847457,1.4126270000000007,4,1,1.0,0.0007113431661864408,0.557500000000001,False
1066,"Молоко питьевое цельное пастеризованное более 3,2% жирности, л",Продовольственные товары,Молоко и молочная продукция,0.0019047058823529412,34,1,2.941176470588235,2.2544780728844964,100.68676502941176,2.0261761470588238,1,1,1.0,0.0038237463829411777,1.489998,False
1069,"Сухие приправы, специи, кг",Продовольственные товары,Другие продовольственные товары,0.0015441176470588232,34,1,2.941176470588235,3.2952380952380955,100.35117650000001,1.9894117352941176,1,1,1.0,0.003107747101470588,3.639999000000003,False
1068,"Молоко для детей, л",Продовольственные товары,Молоко и молочная продукция,4.058823529411765e-05,34,1,2.941176470588235,2.1739130434782608,100.38294152941178,3.199411411764706,1,1,1.0,0.00012998822,5.430000000000007,False
588,"Сметана, кг",Продовольственные товары,Молоко и молочная продукция,0.008201864406779662,118,3,2.5423728813559325,2.9271972060920417,100.81398309322033,1.6987287711864414,3,1,1.0,0.013329176926016956,0.673333333333332,False
360,"Масло сливочное, кг",Продовольственные товары,Масло и жиры,0.008070508474576252,118,3,2.5423728813559325,2.9086861559139856,100.95245761016947,1.662966118644068,2,2,1.5,0.013253635641694878,1.0200000000000031,False
443,"Окорочка куриные, кг",Продовольственные товары,Мясопродукты,0.0052149152542372915,118,3,2.5423728813559325,2.7691107644305752,100.41822030508476,1.5763559661016944,3,1,1.0,0.008205536836355932,0.18999933333333274,False
459,"Пельмени, манты, равиоли, кг",Продовольственные товары,Мясопродукты,0.005058474576271188,118,3,2.5423728813559325,2.439269559390182,100.64661023728816,1.2727117966101693,3,1,1.0,0.006494151318898304,0.9166673333333364,False
259,"Кисломолочные продукты, кг",Продовольственные товары,Молоко и молочная продукция,0.004573728813559323,118,3,2.5423728813559325,2.6625903279599767,100.71745740677966,1.341186661016949,3,1,1.0,0.006140401017033898,0.2933349999999943,False
717,"Чай черный байховый, кг",Продовольственные товары,"Чай, кофе, какао",0.0035406779661016946,118,3,2.5423728813559325,2.5658209669698424,100.54016955932204,1.6877965423728813,3,1,1.0,0.005893945494830508,0.7199979999999991,False
354,"Макаронные изделия из пшеничной муки высшего сорта, кг",Продовольственные товары,Макаронные и крупяные изделия,0.0032686440677966106,118,3,2.5423728813559325,2.343790510759657,100.36923716949153,1.4775424915254238,3,1,1.0,0.005020239357881356,1.4599995000000021,False
223,"Жидкие чистящие и моющие средства, л",Непродовольственные товары,Моющие и чистящие средства,0.0032423728813559326,118,3,2.5423728813559325,2.506534239414532,100.39525440677964,2.41983033898305,3,1,1.0,0.007479451178644069,1.2033320000000032,False
457,"Паста зубная, 100 г (100 мл)",Непродовольственные товары,Парфюмерно-косметические товары,0.002767457627118645,118,3,2.5423728813559325,2.6304507594316506,100.80711861864407,2.053050872881356,2,2,1.5,0.005120585733728814,0.8799975000000018,False
434,"Овсяные хлопья ""Геркулес"", кг",Продовольственные товары,Макаронные и крупяные изделия,0.0015249152542372885,118,3,2.5423728813559325,2.5730799155273973,100.55652526271187,1.606864567796611,2,2,1.5,0.0023805883471186445,2.489999999999995,False
322,"Крупа манная, кг",Продовольственные товары,Макаронные и крупяные изделия,0.001268135593220339,118,3,2.5423728813559325,3.6688051323175626,100.53432210169491,1.8246609491525427,3,1,1.0,0.002118285506779661,1.2166669999999964,False
587,"Смеси сухие молочные для детского питания, кг",Продовольственные товары,Молоко и молочная продукция,0.0007583050847457627,118,3,2.5423728813559325,1.821636119803308,100.72262691525422,1.646864610169491,3,1,1.0,0.0012313400153389825,0.6833333333333323,False
290,"Консервы рыбные в томатном соусе, 350 г",Продовольственные товары,Рыбопродукты,0.00036728813559322037,118,3,2.5423728813559325,1.2459621596677435,100.74711858474576,1.4055932796610167,3,1,1.0,0.000565732236694915,0.2033333333333379,False
1020,"Аскорбиновая кислота, 50 мг, 100 драже",Непродовольственные товары,Медицинские товары,0.00042913043478260885,46,1,2.1739130434782608,1.975683890577507,101.67086976086956,3.281304152173913,1,1,1.0,0.0013991694599999997,8.489998,False
975,"Дезинфицирующее средство для поверхностей, л",Непродовольственные товары,Моющие и чистящие средства,0.002622758620689655,58,1,1.7241379310344827,1.9392584801472526,100.7534477586207,3.1358625862068963,1,1,1.0,0.008267968460689654,5.530000000000001,False
984,"Прокладки женские гигиенические, 10 шт.",Непродовольственные товары,Другие непродовольственные товары,0.0010910344827586207,58,1,1.7241379310344827,1.959544879898862,101.09896510344828,3.5968969655172423,1,1,1.0,0.003851378094655174,0.9100040000000007,False
1011,"Поездка на отдых в ОАЭ, поездка",Услуги,,0.000640689655172414,58,1,1.7241379310344827,0.8611410118406887,104.15293094827588,16.568103189655172,1,1,1.0,0.008669096398448276,35.120000000000005,False
981,"Салфетки влажные, упаковка 20 шт.",Непродовольственные товары,Другие непродовольственные товары,0.0004827586206896552,58,1,1.7241379310344827,2.2857142857142856,100.76827591379312,3.205517189655173,1,1,1.0,0.0015403706981034484,0.8900000000000006,False
987,"Цефтриаксон, 1 г",Непродовольственные товары,Медицинские товары,0.00037965517241379305,58,1,1.7241379310344827,2.1798365122615806,99.36137925862069,4.448275913793102,1,1,1.0,0.0017383500355172411,21.620002999999997,False
359,"Масло подсолнечное, кг",Продовольственные товары,Масло и жиры,0.006846610169491522,118,2,1.694915254237288,1.4469612575813844,100.4761014322034,1.8884748389830512,2,1,1.0,0.012911623100762716,1.5949999999999989,False
470,"Печенье, кг",Продовольственные товары,Кондитерские изделия,0.005491355932203392,118,2,1.694915254237288,1.7222753788697178,100.63118625423728,1.534576457627119,2,1,1.0,0.008196149393728815,1.25,False
378,"Молоко питьевое цельное пастеризованное 2,5-3,2% жирности, л",Продовольственные товары,Молоко и молочная продукция,0.004864067796610167,118,2,1.694915254237288,2.4949473830928994,100.76593211864406,1.2806780508474576,2,1,1.0,0.005982668525677966,0.5300000000000011,False
508,"Порошок стиральный, кг",Непродовольственные товары,Моющие и чистящие средства,0.004643559322033897,118,2,1.694915254237288,1.8104171989633904,100.42957624576268,2.1670339237288134,2,1,1.0,0.009317220417372879,0.07000099999999776,False
250,"Карамель, кг",Продовольственные товары,Кондитерские изделия,0.0033935593220338987,118,2,1.694915254237288,1.7380881030866047,100.4046606864407,1.616017279661017,2,1,1.0,0.005964781650593222,1.8800000000000026,False
558,"Рыба мороженая неразделанная, кг",Продовольственные товары,Рыбопродукты,0.0015391525423728819,118,2,1.694915254237288,0.9580442682523949,100.35067794915255,1.817457644067797,1,2,2.0,0.0030786075110169494,0.4399999999999977,False
245,"Йогурт, 125 г",Продовольственные товары,Молоко и молочная продукция,0.001525762711864407,118,2,1.694915254237288,1.4885580982003996,100.70906795762711,1.4521184830508476,2,1,1.0,0.0022583540131355935,0.759999999999998,False
158,"Вермишель, кг",Продовольственные товары,Макаронные и крупяные изделия,0.0014044067796610171,118,2,1.694915254237288,2.05165339126237,100.41364400847458,1.5166949745762717,2,1,1.0,0.002077915339237289,0.3650014999999982,False
203,"Горох и фасоль, кг",Продовольственные товары,Макаронные и крупяные изделия,0.0013825423728813556,118,2,1.694915254237288,1.3240161824200078,100.46542387288135,1.6123727372881365,2,1,1.0,0.00226968957262712,0.7150000000000034,False
624,"Таурин, 4%, 5 мл",Непродовольственные товары,Медицинские товары,0.0003591525423728714,118,2,1.694915254237288,1.5809344030203367,100.3690678220339,2.748728788135594,2,1,1.0,0.0009966737267796438,5.594998999999994,False
159,"Верошпирон, 100 мг, 10 капсул",Непродовольственные товары,Медицинские товары,0.0002575609756097561,82,1,1.2195121951219512,0.899621212121212,100.3014637195122,1.0812192073170732,1,1,1.0,0.00032467676146341465,0.4300000000000068,False
552,"Рис шлифованный, кг",Продовольственные товары,Макаронные и крупяные изделия,0.0035857627118644057,118,1,0.847457627118644,0.9926262053318209,100.54711844915253,2.047627313559322,1,1,1.0,0.007636809217796609,0.5500030000000038,False
382,"Морковь, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.002256610169491525,118,1,0.847457627118644,0.8900405588102751,101.6484743559322,11.958135644067799,1,1,1.0,0.027205023908728813,28.009989999999988,False
539,"Пшено, кг",Продовольственные товары,Макаронные и крупяные изделия,0.0014152542372881354,118,1,0.847457627118644,0.7305389221556886,100.53050833898304,2.0401696271186434,1,1,1.0,0.0031760476632203384,1.8299999999999983,False
742,"Электроутюг, шт.",Непродовольственные товары,Электротовары и другие бытовые приборы,0.0010784745762711762,118,1,0.847457627118644,0.6993556498506274,100.11457629661014,3.1899999745762715,1,1,1.0,0.003419200816610151,3.700000000000003,False
743,"Электрочайник, шт.",Непродовольственные товары,Электротовары и другие бытовые приборы,0.0007810169491525425,118,1,0.847457627118644,0.8680555555555555,100.1381355084746,3.124915338983051,1,1,1.0,0.002525661178983051,3.239998,False
302,"Корвалол, 25 мл",Непродовольственные товары,Медицинские товары,0.00046050847457626093,118,1,0.847457627118644,0.8281192491718992,101.16423731355934,2.835762686440678,1,1,1.0,0.0012550948946610044,0.28000000000000114,False
455,"Панкреатин, 10 таблеток",Непродовольственные товары,Медицинские товары,0.0003293220338983051,118,1,0.847457627118644,0.6690684508492021,100.38872889830509,1.083982966101695,1,1,1.0,0.0003717906623728813,0.3600009999999969,False
615,"Супрастин, 25 мг, 10 таблеток",Непродовольственные товары,Медицинские товары,0.00031203389830508486,118,1,0.847457627118644,1.0048886474741985,100.2355083559322,0.9117797796610163,1,1,1.0,0.00030320087025423716,,False
154,"Вата отечественная, 100 г",Непродовольственные товары,Медицинские товары,0.00030152542372881367,118,1,0.847457627118644,0.8993816750983695,100.83669494915253,3.004830474576271,1,1,1.0,0.0009076627103389831,3.8400000000000034,False
134,"Бинт, шт.",Непродовольственные товары,Медицинские товары,0.0001694915254237288,118,1,0.847457627118644,1.6000000000000003,101.26737291525426,4.143813525423729,1,1,1.0,0.000703398302542373,2.5,False
333,"Куры охлажденные и мороженые, кг",Продовольственные товары,Мясопродукты,0.010671016949152512,118,0,0.0,0.0,100.59550839830506,2.8466949915254234,0,0,0.0,0.03005362687949144,,False
572,"Сахар-песок, кг",Продовольственные товары,Сахар,0.007678135593220311,118,0,0.0,0.0,100.42957634745763,3.497711788135594,0,0,0.0,0.028218911206016852,,False
388,"Мука пшеничная, кг",Продовольственные товары,Другие продовольственные товары,0.007069322033898306,118,0,0.0,0.0,100.51203396610168,1.7345762033898309,0,0,0.0,0.012093960520084747,,False
252,"Картофель, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.00586966101694915,118,0,0.0,0.0,101.84694884745763,11.585423694915253,0,0,0.0,0.06747184900822033,,False
1049,"Творог, кг",Продовольственные товары,Молоко и молочная продукция,0.005850869565217394,46,0,0.0,0.0,100.82608682608695,1.8395653478260874,0,0,0.0,0.01092685307652174,,False
754,"Яйца куриные, 10 шт.",Продовольственные товары,Яйца,0.0054237288135593215,118,0,0.0,0.0,100.6144915762712,7.218220118644068,0,0,0.0,0.03907702505847458,,False
621,"Сыры твердые, полутвердые и мягкие, кг",Продовольственные товары,Сыр,0.004699491525423731,118,0,0.0,0.0,100.58254223728814,1.2138984406779658,0,0,0.0,0.0057194218016101694,,False
629,"Телевизор цветного изображения, шт.",Непродовольственные товары,Телерадиотовары,0.0046989830508474585,118,0,0.0,0.0,99.68457607627118,2.191356127118644,0,0,0.0,0.008588354247796607,,False
121,"Бананы, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.004679322033898304,118,0,0.0,0.0,101.13542359322034,7.125084881355931,0,0,0.0,0.03243696075118644,,False
435,"Огурцы свежие, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.004665254237288135,118,0,0.0,0.0,103.38652570338984,20.29059311016949,0,0,0.0,0.09307997656381359,,False
753,"Яблоки, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.004586610169491526,118,0,0.0,0.0,101.10584740677967,7.51788140677966,0,0,0.0,0.0342215654859322,,False
115,"Апельсины, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.0045832203389830515,118,0,0.0,0.0,101.05771172033897,7.245847601694914,0,0,0.0,0.03455513888483051,,False
506,"Помидоры свежие, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.0044110169491525415,118,0,0.0,0.0,102.78228812711863,18.94940661864407,0,0,0.0,0.08241900681228813,,False
